Node,word,frequency_word,shortest_path,degree_centrality,betweenness_centrality,closeness_centrality,clustering_coefficient,eigenvector_centrality,Class_degree_centralitylow,Class_degree_centralitymedium,Class_degree_centralityhigh,Class_betweenness_centralitylow,Class_betweenness_centralitymedium,Class_betweenness_centralityhigh,Class_closeness_centralitylow,Class_closeness_centralitymedium,Class_closeness_centralityhigh,Class_clustering_coefficientlow,Class_clustering_coefficientmedium,Class_clustering_coefficienthigh,Class_eigenvector_centralitylow,Class_eigenvector_centralitymedium,Class_eigenvector_centralityhigh
211,another,1,"[626, 615, 373, 30, 211]",0.004310344827586207,0.0005983187870650303,0.2920075519194462,0.03731881444604985,0.01734130710086109,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
71,aim,1,"[626, 615, 646, 579, 71]",0.004310344827586207,0.001152232450483633,0.28292682926829266,0.03776923949508826,0.017307341331415163,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
847,many,2,"[626, 615, 646, 579, 847]",0.008620689655172414,0.002975298364097933,0.30139655732380644,0.014047484778732777,0.01688216251275971,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
632,ax,0,"[626, 615, 373, 539, 632]",0.0075431034482758615,0.0011280463955450756,0.27504445761707175,0.02141543275369576,0.016786995003596858,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
134,plexities,1,"[626, 615, 646, 579, 134]",0.004310344827586207,0.0002550952184182435,0.2813826561552456,0.03587176269674402,0.01667467527517515,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
476,previously,1,"[626, 615, 373, 30, 476]",0.004310344827586207,0.0005710307243305646,0.28146800121322413,0.03500112908075579,0.01664834348714527,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
844,contrast,1,"[626, 615, 373, 30, 844]",0.004310344827586207,0.0012309313652172323,0.2833587786259542,0.03500112908075579,0.016496352607393953,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
4,care,1,"[626, 615, 646, 579, 4]",0.004310344827586207,0.00014160755658239053,0.2828405973788479,0.043132723443105335,0.016420839252334413,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
733,implicate,2,"[626, 615, 373, 30, 733]",0.01293103448275862,0.008323512495624921,0.30247718383311606,0.007402540440039591,0.01640981111966893,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
312,theta,3,"[626, 615, 170, 527, 312]",0.011853448275862068,0.005889350090077676,0.3063717398481347,0.016475893528206834,0.01639611422660157,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
714,best,4,"[626, 615, 646, 500, 714]",0.017241379310344827,0.018694013851877644,0.3120376597175521,0.006955197039487633,0.016311757003091475,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
695,spatial,2,"[626, 615, 373, 539, 695]",0.0075431034482758615,0.00046201921318092857,0.2796865581675708,0.03440874743760626,0.01626722073559362,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
927,bito,1,"[626, 615, 373, 30, 261, 927]",0.004310344827586207,0.00021209537840081476,0.28301311375419336,0.057392669307610285,0.016211927132258466,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
511,angle,5,"[626, 615, 373, 539, 511]",0.01939655172413793,0.010272299844784952,0.2980089916506101,0.00733239197404728,0.01598355577963634,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
623,weak,1,"[626, 615, 373, 30, 623]",0.004310344827586207,0.0004156804358138911,0.28882664176781825,0.042971077301006,0.01568271766476751,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
867,logz,6,"[626, 652, 751, 423, 662, 867]",0.01293103448275862,0.0009992169710151115,0.23794871794871794,0.037183968690163494,0.015580312832122023,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1
107,help,2,"[626, 615, 373, 30, 107]",0.0075431034482758615,0.002205697310854852,0.2747187685020722,0.016116197623033887,0.01536277927256931,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1
7,express,0,"[626, 615, 170, 527, 7]",0.008620689655172414,0.0011360058103668262,0.29554140127388534,0.019001449375284456,0.015268850916604522,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
925,prevalent,1,"[626, 615, 373, 30, 925]",0.004310344827586207,0.0006720573704115194,0.2885572139303483,0.042971077301006,0.015174182113026975,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
675,none,1,"[626, 615, 373, 30, 675]",0.004310344827586207,0.0010923697111653297,0.28215262997871693,0.04259654128295887,0.015125825181588547,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
703,existence,2,"[626, 615, 646, 500, 703]",0.0075431034482758615,0.0006022602614801961,0.28668520234785294,0.019319369840793073,0.015051489443575487,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
418,horizontal,2,"[626, 615, 373, 30, 261, 418]",0.008620689655172414,0.0008498795242366082,0.2891866625116859,0.02513471473287295,0.015005247857411017,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
424,subtends,1,"[626, 615, 373, 539, 424]",0.004310344827586207,0.00010434729133585442,0.27102803738317754,0.040293981291484225,0.014983186976209656,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1
416,xaxis,1,"[626, 615, 373, 539, 416]",0.004310344827586207,4.015756676714479e-05,0.27884615384615385,0.06783470133679896,0.014974257583954763,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
659,constitute,0,"[626, 615, 373, 539, 659]",0.004310344827586207,4.015756676714479e-05,0.27884615384615385,0.06783470133679896,0.014974257583954763,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
779,mathematics,5,"[626, 652, 92, 289, 779]",0.017241379310344827,0.017151006365359916,0.30071289695398573,0.009203098188618412,0.014856407979570035,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
759,new,1,"[626, 615, 373, 30, 759]",0.004310344827586207,0.0014222100796787156,0.2835319278948977,0.03297170388914194,0.014846678289989557,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
443,devoid,1,"[626, 615, 373, 30, 443]",0.004310344827586207,0.0008908654956173288,0.2802778616732105,0.03297170388914194,0.014832302275511623,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
226,create,1,"[626, 615, 373, 539, 783, 226]",0.003232758620689655,0.0,0.25806451612903225,0.07895775661094888,0.014801099368058944,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1
164,term,0,"[626, 652, 751, 227, 164]",0.01293103448275862,0.0032552924129398936,0.28837787445618396,0.010288145860851049,0.014780907625668189,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
331,zgn,2,"[626, 652, 751, 423, 331]",0.0075431034482758615,0.002078423364693352,0.2824102251978089,0.02409769898310134,0.014774847296817509,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
528,novel,1,"[626, 615, 373, 30, 528]",0.004310344827586207,0.0013450994553449815,0.2823243078795254,0.03297170388914194,0.014696402596287957,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
29,defy,0,"[626, 615, 373, 539, 29]",0.004310344827586207,6.92394817165042e-05,0.27294117647058824,0.05716272107097515,0.01463941880640094,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1
678,science,5,"[626, 652, 892, 678]",0.030172413793103446,0.04215263216649881,0.31330182309250504,0.004176302792058061,0.01409874521890446,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
309,dutta,8,"[626, 615, 610, 468, 309]",0.023706896551724137,0.026289045993918868,0.2920075519194462,0.006479039393218239,0.014064012311923637,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
903,resource,1,"[626, 652, 751, 903]",0.017241379310344827,0.017085936148769992,0.30416256964929533,0.0047619047619047615,0.01402876012351311,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
174,exponential,2,"[626, 615, 373, 30, 536, 174]",0.008620689655172414,0.005527715346445944,0.29696,0.01556876647964606,0.01396155088826841,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
196,basic,2,"[626, 615, 373, 30, 196]",0.008620689655172414,0.013378579897849182,0.29582403570290083,0.01725241528998247,0.0139093639728108,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
460,onedegree,1,"[626, 615, 373, 30, 460]",0.004310344827586207,0.00026089052116459765,0.2880198634388578,0.045255322382557785,0.013825975420724796,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
20,keywords,1,"[626, 615, 373, 458, 251, 20]",0.004310344827586207,3.217865498068856e-05,0.2818098997874279,0.07181426131421458,0.01377293190203438,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
814,onotation,1,"[626, 615, 170, 527, 814]",0.004310344827586207,0.00015032210212189117,0.27918170878459686,0.03899151732359039,0.013743126083902461,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
540,per,2,"[626, 615, 373, 465, 540]",0.008620689655172414,0.001334805888605249,0.2923755513547574,0.018331993644437578,0.013468794046769539,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
67,thnotation,1,"[626, 615, 170, 527, 67]",0.004310344827586207,0.0009240240167426128,0.27759497457373616,0.03456492661174442,0.013416256508096261,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
526,also,4,"[626, 615, 373, 30, 107, 526]",0.017241379310344827,0.0114052833245952,0.3006154842889537,0.006452349622974155,0.01339638324838363,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
234,need,1,"[626, 615, 646, 500, 234]",0.017241379310344827,0.005637382374476833,0.30881863560732115,0.008539619880868947,0.01339511713532074,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
50,few,0,"[626, 652, 751, 423, 50]",0.004310344827586207,0.0006449098441677633,0.2919156967599874,0.041069857967749195,0.01336040770092938,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
735,often,1,"[626, 615, 170, 527, 735]",0.004310344827586207,0.00033951614065637673,0.2725403817914831,0.031055009387082454,0.013204623665678523,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1
621,know,2,"[626, 615, 373, 621]",0.015086206896551723,0.007499852713306686,0.2871287128712871,0.009803053024325742,0.013118017459320667,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
123,formally,3,"[626, 615, 170, 527, 123]",0.010775862068965518,0.005166394330091574,0.2862430598396052,0.016106201121403232,0.013085619982474386,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
898,ii,3,"[626, 652, 751, 423, 102, 898]",0.0075431034482758615,0.0022699928955708633,0.23529411764705882,0.031052489389716026,0.013069642780242826,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1
832,two,2,"[626, 615, 373, 30, 694, 832]",0.0075431034482758615,0.002693066748699062,0.2853628536285363,0.02437940687652753,0.013036443701785283,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1
280,infinity,1,"[626, 615, 170, 527, 280]",0.004310344827586207,0.0009820169943454806,0.27350427350427353,0.031055009387082454,0.012994164571450773,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1
392,trivial,1,"[626, 615, 373, 30, 392]",0.004310344827586207,0.0003621823792354246,0.2833587786259542,0.02731944103418578,0.012817970472033566,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
841,r,4,"[626, 615, 841]",0.016163793103448277,0.017876622414766185,0.29810472213299066,0.009372684558334324,0.012719748673138957,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
263,possible,3,"[626, 615, 373, 30, 246, 263]",0.01293103448275862,0.006945423626922483,0.29292929292929293,0.008866934828405828,0.012683217394766957,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
192,projection,2,"[626, 652, 136, 192]",0.008620689655172414,0.009552315156298622,0.29404309252217997,0.01385105474576478,0.012626406802009707,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
728,preexist,0,"[626, 615, 373, 30, 728]",0.004310344827586207,0.0003204752008184803,0.28292682926829266,0.048765239607219756,0.01248800176577505,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
820,smallomega,1,"[626, 615, 373, 30, 820]",0.004310344827586207,0.0005056696928324711,0.26859623733719246,0.03587176269674402,0.012414018847666849,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1
395,catch,1,"[626, 615, 373, 30, 395]",0.004310344827586207,0.0002933037476454653,0.2799396681749623,0.023809523809523808,0.012285250297375304,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
73,interpret,0,"[626, 615, 170, 527, 277, 73]",0.004310344827586207,0.000340191611721956,0.2818098997874279,0.05090758523751395,0.01222408977830914,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
255,geometrically,1,"[626, 615, 170, 527, 277, 255]",0.004310344827586207,0.000340191611721956,0.2818098997874279,0.05090758523751395,0.01222408977830914,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
215,dataset,2,"[626, 615, 373, 30, 475, 215]",0.0075431034482758615,0.0007673715696180862,0.2741506646971935,0.016965836212895467,0.012078422218135022,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
428,matical,1,"[626, 615, 373, 30, 428]",0.004310344827586207,0.0011313893194005503,0.2786786786786787,0.03380889722138788,0.01202092333887073,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
897,planethe,1,"[626, 615, 373, 539, 179, 897]",0.004310344827586207,0.00011577310627819624,0.2651428571428571,0.03238161764326908,0.012012703384153245,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1
775,smalloh,1,"[626, 615, 373, 30, 775]",0.004310344827586207,0.000640040968029593,0.26605504587155965,0.04587113610860808,0.011982597922248938,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1
103,able,2,"[626, 615, 373, 30, 103]",0.008620689655172414,0.009179176035646374,0.2830994508846858,0.011853566320699949,0.01193865966933843,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
489,employed,3,"[626, 615, 373, 30, 489]",0.004310344827586207,0.0003404920858277601,0.2857142857142857,0.025872389284879945,0.011884529089604934,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
515,coordinate,3,"[626, 615, 646, 500, 515]",0.017241379310344827,0.013792848968735356,0.3106796116504854,0.009980750620379718,0.011876682639592996,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
118,vuuut,2,"[626, 615, 373, 465, 346, 118]",0.00646551724137931,0.00013564509741346206,0.24414627729544858,0.03346655970028323,0.011858832494947345,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1
889,tothe,1,"[626, 652, 892, 678, 889]",0.004310344827586207,0.001211655067928141,0.2782608695652174,0.03238161764326908,0.011783297719954199,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
884,stirlings,1,"[626, 615, 373, 30, 536, 884]",0.004310344827586207,0.001610362941238656,0.28292682926829266,0.028471436920382533,0.011642765277474104,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
360,important,1,"[626, 615, 373, 30, 536, 360]",0.004310344827586207,0.0016533796617839676,0.28249619482496197,0.028471436920382533,0.011640424969564493,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
429,scope,0,"[626, 615, 373, 30, 388, 429]",0.004310344827586207,6.762097624407689e-05,0.27102803738317754,0.03731881444604985,0.011578766029652245,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1
258,abscissae,1,"[626, 615, 646, 579, 258]",0.004310344827586207,0.0006219724085935619,0.2822384428223844,0.025872389284879945,0.011522730642939981,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
46,neighbourhood,1,"[626, 615, 373, 30, 46]",0.004310344827586207,0.0005256436840078468,0.2675893886966551,0.025872389284879945,0.011521287958534243,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
905,magnitude,2,"[626, 615, 373, 30, 694, 905]",0.008620689655172414,0.0029961122718927995,0.2807866868381241,0.01556876647964606,0.01151253248877229,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
542,abstract,1,"[626, 615, 373, 30, 536, 542]",0.004310344827586207,0.004180814932222558,0.28518746158574065,0.028471436920382533,0.011495006782409502,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1
860,intermediate,2,"[626, 615, 646, 579, 860]",0.00646551724137931,0.0021737787025585876,0.2621468926553672,0.02267895017064878,0.011364061221896794,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
827,phis,1,"[626, 615, 841, 505, 827]",0.004310344827586207,5.6257336361599916e-05,0.2792657237436052,0.04884471976215781,0.011325846165781228,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
364,iota,1,"[626, 615, 373, 465, 358, 364]",0.004310344827586207,0.0002996265907323283,0.28206686930091185,0.03380889722138788,0.011251693094531081,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
254,system,2,"[626, 615, 373, 458, 251, 254]",0.0075431034482758615,0.002230021164608667,0.27767803710353084,0.02025895201749774,0.011229093805858006,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
119,averagecase,1,"[626, 615, 373, 465, 358, 119]",0.004310344827586207,0.001853407422498495,0.2785114045618247,0.03404421962040064,0.011197678894459,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
591,negative,1,"[626, 615, 373, 30, 591]",0.004310344827586207,0.0006549164336358187,0.268053148469093,0.023809523809523808,0.01103978980606823,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
191,modulus,2,"[626, 615, 373, 458, 251, 191]",0.008620689655172414,0.0024426667494716987,0.27182190978324544,0.017269446751754906,0.011008771952826747,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1
14,special,1,"[626, 615, 373, 30, 14]",0.004310344827586207,0.0012890262237122928,0.27158326016973955,0.023809523809523808,0.010897531149525606,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
604,give,0,"[626, 615, 373, 30, 604]",0.004310344827586207,0.000422353003455828,0.2665134979896611,0.023809523809523808,0.0108650955777642,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
917,rfn,1,"[626, 652, 751, 423, 917]",0.004310344827586207,0.002083339268537183,0.2839657282741738,0.028471436920382533,0.010769266568791852,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1
868,respectively,1,"[626, 615, 373, 539, 868]",0.004310344827586207,0.0004001972736130316,0.27031750655403436,0.031055009387082454,0.010765014397529317,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1
342,therefore,1,"[626, 615, 170, 527, 661, 342]",0.004310344827586207,0.00012202863073141776,0.2777611493564801,0.03738076148156109,0.010725377097543384,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
220,multiplied,2,"[626, 615, 373, 458, 251, 220]",0.004310344827586207,0.0004411339020150506,0.27000290951411116,0.040908211825649875,0.010684625456231505,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1
55,three,1,"[626, 615, 841, 793, 55]",0.004310344827586207,0.0003592630281525853,0.27382708763647096,0.02731944103418578,0.010447891165750088,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
723,inary,1,"[626, 615, 646, 579, 723]",0.004310344827586207,7.030809130402171e-05,0.27134502923976606,0.023809523809523808,0.010398473383454968,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
42,method,0,"[626, 615, 646, 579, 42]",0.01293103448275862,0.005946714039557846,0.29292929292929293,0.007215007215007215,0.01039390297249692,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
833,employ,0,"[626, 652, 892, 678, 833]",0.01293103448275862,0.006087876290093215,0.29376384931940486,0.006812589877566673,0.010299225945343275,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
13,fx,5,"[626, 615, 373, 840, 13]",0.018318965517241378,0.0064495581238565745,0.2831858407079646,0.00877514299908227,0.010292080900385251,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
662,nx,5,"[626, 652, 751, 423, 662]",0.011853448275862068,0.001319507114540339,0.26259196378041877,0.030042618256862195,0.010209639918887252,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1
821,place,1,"[626, 615, 373, 573, 354, 821]",0.010775862068965518,0.0005881183877457303,0.21928166351606806,0.026429326902083616,0.010189522677654163,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0
646,wolf,2,"[626, 615, 646]",0.0075431034482758615,0.0026966661141772093,0.27951807228915665,0.026801467912163514,0.010026209516566227,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0
588,comparative,3,"[626, 615, 373, 30, 728, 588]",0.008620689655172414,0.0011103816326817025,0.27635497319833235,0.029787899322100703,0.00997689461215134,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0
849,product,2,"[626, 615, 373, 539, 783, 849]",0.0075431034482758615,0.0003776166928924936,0.2720609791849897,0.024029214835638912,0.00992933902870146,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
580,difficult,1,"[626, 615, 373, 465, 358, 580]",0.004310344827586207,0.0005095041169123884,0.2779275232105421,0.028471436920382533,0.009926289480058135,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
743,refrain,0,"[626, 615, 373, 465, 358, 743]",0.004310344827586207,0.00021363555710665152,0.27150380339379754,0.02731944103418578,0.00984347528495301,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
818,upon,2,"[626, 615, 373, 30, 476, 818]",0.008620689655172414,0.001291193875270287,0.27488151658767773,0.011593742504816564,0.009801731939289493,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0
534,assessment,1,"[626, 615, 373, 465, 358, 534]",0.004310344827586207,0.0002856134535896037,0.268053148469093,0.03380889722138788,0.009705540034988573,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
52,bestcase,1,"[626, 615, 373, 465, 358, 52]",0.004310344827586207,0.0003431746226482842,0.27063283756197143,0.025872389284879945,0.009636752360300028,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
895,mogo,2,"[626, 615, 373, 539, 783, 895]",0.0075431034482758615,0.0013492703598066466,0.271901552886024,0.024903895459364014,0.009634428526187021,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
25,sort,0,"[626, 652, 751, 423, 25]",0.014008620689655173,0.0028468770123924007,0.2725403817914831,0.011502790937157253,0.009568937122348678,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
40,within,1,"[626, 652, 201, 81, 40]",0.004310344827586207,0.0013707649099203405,0.27977087729876393,0.025872389284879945,0.00954177522682529,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
235,refer,0,"[626, 615, 373, 539, 235]",0.004310344827586207,7.330264035731037e-05,0.26118772867998874,0.04616762375263603,0.00953492577650028,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
914,aandbare,1,"[626, 615, 373, 539, 914]",0.004310344827586207,7.330264035731037e-05,0.26118772867998874,0.04616762375263603,0.00953492577650028,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
602,effort,1,"[626, 615, 646, 579, 602]",0.004310344827586207,0.0006630085653742884,0.2731018246027075,0.023809523809523808,0.009520900326231338,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
401,ted,1,"[626, 615, 373, 465, 358, 401]",0.004310344827586207,0.00025298080665173703,0.2662076878944349,0.031746031746031744,0.009455099614498304,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
305,since,1,"[626, 615, 373, 465, 358, 305]",0.004310344827586207,0.00030159423248705015,0.2705539358600583,0.031746031746031744,0.009425956970935024,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
335,tends,2,"[626, 615, 373, 539, 335]",0.004310344827586207,0.00040001605563446714,0.2659787904843795,0.03235747335497629,0.00938470277755188,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
396,smooth,2,"[626, 652, 256, 133, 396]",0.011853448275862068,0.005287119112154152,0.28501228501228504,0.01324641147140638,0.00930308720486502,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
219,feature,2,"[626, 615, 373, 30, 261, 219]",0.008620689655172414,0.002537102858894437,0.2752075919335706,0.016058247568550014,0.009294767952903016,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0
643,introduction,1,"[626, 615, 170, 527, 433, 643]",0.004310344827586207,0.0006597332180926296,0.27423167848699764,0.023809523809523808,0.009245468982740939,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
82,omega,2,"[626, 615, 170, 451, 82]",0.005387931034482759,0.0008317150363435506,0.24595812350914392,0.0379581137061246,0.009223638762503187,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0
130,follow,0,"[626, 615, 373, 465, 358, 130]",0.004310344827586207,0.00027413756520113593,0.26468910439247006,0.031746031746031744,0.009205576399603028,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
145,computability,1,"[626, 615, 646, 579, 145]",0.004310344827586207,0.0007572742638731449,0.2707117852975496,0.023809523809523808,0.009104814978037187,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
340,come,2,"[626, 615, 373, 539, 340]",0.008620689655172414,0.004530444622095247,0.2945096794668359,0.016305103829877887,0.009083949177909131,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
828,sinph,1,"[626, 615, 373, 465, 358, 828]",0.004310344827586207,0.0005334218021197846,0.27134502923976606,0.023809523809523808,0.009069367879422783,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
762,unless,1,"[626, 615, 646, 579, 762]",0.004310344827586207,0.0029637898340639695,0.26082068577852724,0.023809523809523808,0.009037598446182175,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
247,stipulate,1,"[626, 615, 373, 465, 358, 247]",0.004310344827586207,0.0006741969656876776,0.26674331704512794,0.023809523809523808,0.009007227568654052,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
240,others,1,"[626, 615, 373, 465, 358, 240]",0.004310344827586207,0.0002038265520640213,0.269297736506094,0.023809523809523808,0.009001642470228626,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
188,ramanujans,1,"[626, 615, 373, 465, 358, 188]",0.004310344827586207,0.0013348253835276367,0.2688296639629201,0.023809523809523808,0.008995959438802843,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
268,completely,2,"[626, 615, 373, 539, 268]",0.008620689655172414,0.0043018223867206384,0.29209946490399746,0.012903743285660203,0.008990290424509563,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
101,logk,6,"[626, 615, 373, 458, 322, 101]",0.014008620689655173,0.0019279637059583508,0.25466520307354557,0.027588048944617423,0.008958317717322146,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
486,base,0,"[626, 615, 373, 539, 826, 486]",0.011853448275862068,0.004334892790909991,0.2918238993710692,0.009133635961040292,0.008942322764052761,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0
926,metric,1,"[626, 615, 373, 465, 358, 926]",0.004310344827586207,0.0010881421069332902,0.2649157864687411,0.023809523809523808,0.008939561935826068,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
619,add,1,"[626, 615, 373, 539, 545, 619]",0.004310344827586207,0.0008176385459517881,0.270081490104773,0.030294607879620156,0.008825818093175024,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0
441,situation,1,"[626, 615, 646, 579, 441]",0.004310344827586207,0.0014588816607860099,0.270081490104773,0.023809523809523808,0.008783073939077806,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
127,way,1,"[626, 615, 646, 579, 127]",0.004310344827586207,0.0014995528928254047,0.26537031741492706,0.023809523809523808,0.00875034670077914,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
153,loglogzdz,3,"[626, 615, 373, 621, 306, 153]",0.00646551724137931,1.4879700966926596e-05,0.23434343434343435,0.0734476345218154,0.00872529837909217,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
622,remodified,1,"[626, 615, 373, 539, 179, 622]",0.004310344827586207,0.00018791380783539325,0.25685026293938557,0.04823048922799217,0.00862152360663392,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0
